date,variant,symbol,name,weight,state,state_code,upside,fair_price,close,factor,side,position_pct,position_scale,temp_bucket,used_gbm,w_A,w_B,w_Q,w_M+,w_M-
2025-12-26,M-_L,000503,,1.0,,,,,9.1,1.0,long,,,,,,,,,
2025-12-31,M-_L,000705,,1.0,,,-0.5906094034018152,3.704984899213572,9.05,1.0,long,,,,,,,,,
2026-01-09,M-_L,000705,,1.0,,,-0.5780817915963097,3.898524245650099,9.24,1.0,long,,,,,,,,,
2026-01-16,M-_L,000950,,1.0,,,-0.04891429408196135,5.9157530908102,6.22,1.0,long,,,,,,,,,
2026-01-23,M-_L,000950,,1.0,,,-0.05081770381887418,6.103242164444639,6.43,1.0,long,,,,,,,,,
2026-01-30,M-_L,000411,,1.0,,,0.9233531762667337,24.022681171571506,12.49,1.0,long,,,,,,,,,
2026-02-06,M-_L,000503,,1.0,,,,,9.27,1.0,long,,,,,,,,,
2026-02-13,M-_L,000411,,1.0,,,0.9281495424157848,23.330609463230996,12.1,1.0,long,,,,,,,,,
2026-02-27,M-_L,000411,,1.0,,,0.9294641840337092,23.655230896253276,12.26,1.0,long,,,,,,,,,
2026-03-06,M-_L,000503,,1.0,,,,,8.78,1.0,long,,,,,,,,,
2026-03-13,M-_L,000503,,1.0,,,,,8.54,1.0,long,,,,,,,,,
2026-03-20,M-_L,000503,,1.0,,,,,8.2,1.0,long,,,,,,,,,
2026-03-27,M-_L,000503,,1.0,,,,,7.99,1.0,long,,,,,,,,,
2026-04-03,M-_L,000503,,1.0,,,,,7.76,1.0,long,,,,,,,,,
2026-04-10,M-_L,000503,,1.0,,,,,7.8,1.0,long,,,,,,,,,
2026-04-17,M-_L,000503,,1.0,,,,,7.57,1.0,long,,,,,,,,,
2026-04-24,M-_L,000503,,1.0,,,,,7.35,1.0,long,,,,,,,,,
2026-04-30,M-_L,000705,,1.0,,,,,8.26,1.0,long,,,,,,,,,
2026-05-08,M-_L,000950,,1.0,,,-0.46474589159731317,3.168704321743906,5.92,1.0,long,,,,,,,,,
2026-05-15,M-_L,000705,,1.0,,,,,7.64,1.0,long,,,,,,,,,
2026-05-22,M-_L,000705,,1.0,,,,,7.32,1.0,long,,,,,,,,,
2026-05-29,M-_L,000705,,1.0,,,,,7.0,1.0,long,,,,,,,,,
2026-06-05,M-_L,000705,,1.0,,,,,6.85,1.0,long,,,,,,,,,
2026-06-12,M-_L,000950,,1.0,,,-0.4517721036585366,2.8781964557926827,5.25,1.0,long,,,,,,,,,
2026-06-18,M-_L,000411,,1.0,,,0.018782216780673044,9.770121458926655,9.59,1.0,long,,,,,,,,,
2026-06-26,M-_L,000411,,1.0,,,0.009188969455184992,9.082700725096664,9.0,1.0,long,,,,,,,,,
2026-07-03,M-_L,000411,,1.0,,,0.01486720296808941,9.681833116315572,9.54,1.0,long,,,,,,,,,
2026-07-10,M-_L,000503,,1.0,,,,,6.4,1.0,long,,,,,,,,,
2026-07-17,M-_L,000503,,1.0,,,,,6.43,1.0,long,,,,,,,,,
2026-07-24,M-_L,000503,,1.0,,,,,6.2,1.0,long,,,,,,,,,
2026-07-31,M-_L,000950,,1.0,,,-0.4580263601009379,2.96459581024787,5.47,1.0,long,,,,,,,,,
2026-08-07,M-_L,000028,,1.0,,,0.0,20.32,20.32,1.0,long,,,,,,,,,
2025-06-06,,,,,,,,,,,,0.0,0.0,low,False,0.16504854368932037,0.2233009708737864,0.23300970873786406,0.13592233009708737,0.24271844660194175
2025-06-13,,,,,,,,,,,,0.0,0.0,low,False,0.16504854368932037,0.2233009708737864,0.23300970873786409,0.13592233009708737,0.24271844660194175
2025-06-20,,,,,,,,,,,,70.0,0.7,high,False,0.22574417087077447,0.32325130993510254,0.1692668785663258,0.10616008244982095,0.1755775581779763
2025-06-27,,,,,,,,,,,,20.0,0.2,low,False,0.24987960119574576,0.22910212914014416,0.1290122487504393,0.08799283127471114,0.30401318963895974
2025-07-04,,,,,,,,,,,,0.0,0.0,low,False,0.18250244914162264,0.16626333998548923,0.20561378079065146,0.07454229637295776,0.371078133709279
2025-07-11,,,,,,,,,,,,20.0,0.2,low,False,0.1391519299585998,0.12859650900711309,0.21681956329883734,0.06897783065896762,0.4464541670764822
2025-07-18,,,,,,,,,,,,40.0,0.4,mid,False,0.1111005056089338,0.10423948199046744,0.2224599513782732,0.0654873410641729,0.4967127199581527
2025-07-25,,,,,,,,,,,,40.0,0.4,mid,False,0.08857093379591267,0.08411126844390954,0.20561577931464628,0.13528269897167527,0.48641931947385625
2025-08-01,,,,,,,,,,,,20.0,0.2,low,False,0.07350715051766007,0.07060836803885803,0.2249115978754938,0.16370774830638618,0.46726513526160185
2025-08-08,,,,,,,,,,,,40.0,0.4,mid,False,0.06423078191651983,0.06234657330529851,0.3107038794194788,0.12948632639309232,0.43323243896561053
2025-08-15,,,,,,,,,,,,20.0,0.2,low,False,0.058687647753783656,0.09902889284269761,0.28276775048954134,0.10853822850587286,0.45097748040810454
2025-08-22,,,,,,,,,,,,40.0,0.4,mid,False,0.05495839325054108,0.08118020255833516,0.23251597099046534,0.2386640706346344,0.39268136256602404
2025-08-29,,,,,,,,,,,,0.0,0.0,low,False,0.05525163380442606,0.11355117751608206,0.17066405933537684,0.21000346176045584,0.4505296675836592
2025-09-05,,,,,,,,,,,,20.0,0.2,low,False,0.05302212460975768,0.09091682802233407,0.15350059991427115,0.23863053715545132,0.46392991029818575
2025-09-12,,,,,,,,,,,,0.0,0.0,low,False,0.05113840467466285,0.08601165206606023,0.18751576579089885,0.25809660887983843,0.4172375685885397
2025-09-19,,,,,,,,,,,,100.0,1.0,high,False,0.07338418200079003,0.0739058644135814,0.1398835383347265,0.3477457014783175,0.36508071377258455
2025-09-26,,,,,,,,,,,,70.0,0.7,high,False,0.07166812929280744,0.07200722286112184,0.11489271090986615,0.46571881588384556,0.27571312105235896
2025-09-30,,,,,,,,,,,,40.0,0.4,mid,False,0.06712599843049027,0.06734640924989463,0.09522197648157843,0.5081343742261539,0.2621712416118827
2025-10-10,,,,,,,,,,,,40.0,0.4,mid,False,0.060264473068138674,0.060407740100751506,0.10323684867888075,0.4966130841302,0.27947785402202907
2025-10-17,,,,,,,,,,,,70.0,0.7,high,False,0.055852660943461,0.07093929400748841,0.18758694304889129,0.44970752773765094,0.2359135742625083
2025-10-24,,,,,,,,,,,,40.0,0.4,mid,False,0.052982276297790176,0.0899023086108914,0.23935807215343213,0.3759156033693766,0.24184173956850966
2025-10-31,,,,,,,,,,,,20.0,0.2,low,False,0.051630246735751825,0.07655305428330078,0.2329116109435334,0.3097902858960006,0.32911480214141337
2025-11-07,,,,,,,,,,,,40.0,0.4,mid,False,0.05008819319077654,0.06628801809668336,0.246090557134988,0.2895266922635617,0.3480065393139904
2025-11-14,,,,,,,,,,,,0.0,0.0,low,False,0.050568668435991455,0.06109855462483089,0.34007229075760925,0.24855138322509202,0.2997091029564764
2025-11-21,,,,,,,,,,,,70.0,0.7,high,False,0.05419868509676219,0.07242061119583003,0.2781870327022896,0.18709224794973106,0.40810142305538716
2025-11-28,,,,,,,,,,,,70.0,0.7,high,False,0.05169138483217374,0.1239056762512955,0.27248590654459437,0.1380722006866035,0.4138448316853329
2025-12-05,,,,,,,,,,,,100.0,1.0,high,False,0.05028201870159105,0.1463762117005877,0.28400589675933235,0.204287192930727,0.3150486799077619
2025-12-12,,,,,,,,,,,,100.0,1.0,high,False,0.05007576996638823,0.15448661750764078,0.2528044729406313,0.30671125350851297,0.23592188607682682
2025-12-19,,,,,,,,,,,,0.0,0.0,low,False,0.04868777916180621,0.21626105054835795,0.28454827850872044,0.28101513714752413,0.16948775463359128
2025-12-26,,,,,,,,,,,,40.0,0.4,mid,False,0.04799871112264311,0.224945922507973,0.30197911286308476,0.29855755832699576,0.12651869517930342
2025-12-31,,,,,,,,,,,,40.0,0.4,mid,False,0.04787426065911888,0.23922884958710822,0.29840038349828085,0.30080202843184156,0.1136944778236505
2026-01-09,,,,,,,,,,,,20.0,0.2,low,False,0.050041496455264234,0.34473102249999,0.22973477105701923,0.27526509875620636,0.10022761123152021
2026-01-16,,,,,,,,,,,,100.0,1.0,high,False,0.10760585116879472,0.3512641154090939,0.18622922706596537,0.25961986416094635,0.09528094219519959
2026-01-23,,,,,,,,,,,,20.0,0.2,low,False,0.14515237442680545,0.36903110679844253,0.1760449958423009,0.22925553883314037,0.08051598409931074
2026-01-30,,,,,,,,,,,,70.0,0.7,high,False,0.21964493899727344,0.3167180866039782,0.14604495069481094,0.24785361172372233,0.06973841198021502
2026-02-06,,,,,,,,,,,,100.0,1.0,high,False,0.33316451718895873,0.25604854705239427,0.16602830149297845,0.18038913579445576,0.06436949847121287
2026-02-13,,,,,,,,,,,,70.0,0.7,high,False,0.43148575152405455,0.1879244371191794,0.1294112775055591,0.13874581980151937,0.11243271404968747
2026-02-27,,,,,,,,,,,,20.0,0.2,low,False,0.42210807641934683,0.13894179324695358,0.121990239703363,0.10697569199047456,0.20998419863986204
2026-03-06,,,,,,,,,,,,0.0,0.0,low,False,0.5021132130954377,0.11308646195280606,0.133227803357465,0.0923084961360947,0.15926402545819657
2026-03-13,,,,,,,,,,,,100.0,1.0,high,False,0.5300074068842465,0.09386958210654514,0.17187410829847655,0.08036390432568276,0.12388499838504897
2026-03-20,,,,,,,,,,,,70.0,0.7,high,False,0.5756581736224898,0.0841305642840273,0.15703041360248618,0.07954026362594198,0.1036405848650548
2026-03-27,,,,,,,,,,,,100.0,1.0,high,False,0.5785029752478796,0.07511738302394387,0.18644705773037637,0.0721336875961884,0.08779889640161175
2026-04-03,,,,,,,,,,,,70.0,0.7,high,True,0.4324950246774045,0.08882344808219203,0.2966128262478538,0.08491882711534801,0.0971498738772017
2026-04-10,,,,,,,,,,,,40.0,0.4,mid,True,0.3611676458546591,0.09305986874782993,0.3266543638006982,0.09046063843734961,0.12865748315946324
2026-04-17,,,,,,,,,,,,0.0,0.0,low,True,0.2851750166801826,0.09871452085800683,0.38566611706551146,0.09843303700066458,0.1320113083956346
2026-04-24,,,,,,,,,,,,0.0,0.0,low,True,0.22331541959123552,0.134620998774128,0.4100855347581395,0.10168152789064239,0.13029651898585462
2026-04-30,,,,,,,,,,,,40.0,0.4,mid,True,0.20991467421522772,0.1959591638329833,0.30153154038616276,0.10139830137117373,0.19119632019445254
2026-05-08,,,,,,,,,,,,20.0,0.2,low,True,0.1737138065242749,0.27938781391024003,0.23323120240854361,0.10298724242910927,0.21067993472783214
2026-05-15,,,,,,,,,,,,100.0,1.0,high,True,0.14795812015547635,0.2164033308771625,0.2692954757691513,0.1017490276101049,0.26459404558810495
2026-05-22,,,,,,,,,,,,0.0,0.0,low,True,0.13301420785319057,0.1775138102602557,0.2704800127122514,0.10240372041606519,0.31658824875823716
2026-05-29,,,,,,,,,,,,70.0,0.7,high,True,0.12740656898057126,0.153331566051939,0.2579323633406525,0.10379291933658795,0.35753658229024926
2026-06-05,,,,,,,,,,,,70.0,0.7,high,True,0.11900622952824208,0.1525419725031354,0.22865522100422037,0.1269238808825834,0.3728726960818187
2026-06-12,,,,,,,,,,,,100.0,1.0,high,True,0.18559683600102347,0.20016728241274578,0.1839521818723061,0.11772788140866239,0.3125558183052622
2026-06-18,,,,,,,,,,,,0.0,0.0,low,True,0.199159966799452,0.2617464741930643,0.15502068158469778,0.11176017918561973,0.2723126982371662
2026-06-26,,,,,,,,,,,,70.0,0.7,high,True,0.21549863641484024,0.2798633994870784,0.14803233769986687,0.10789536545109205,0.24871026094712242
2026-07-03,,,,,,,,,,,,70.0,0.7,high,True,0.19024196706599203,0.26212945308774005,0.19290842195584718,0.1057945452548307,0.24892561263559004
2026-07-10,,,,,,,,,,,,70.0,0.7,high,True,0.20693961692203777,0.27074724272232786,0.16673511539343383,0.1502357526297393,0.2053422723324613
2026-07-17,,,,,,,,,,,,70.0,0.7,high,True,0.21665929398481232,0.25815991416047784,0.18164879535923195,0.14072820948478895,0.202803787010689
2026-07-24,,,,,,,,,,,,70.0,0.7,high,True,0.20678043832592777,0.2423684891430919,0.21531872231088645,0.1269982445537291,0.20853410566636485
2026-07-31,,,,,,,,,,,,70.0,0.7,high,True,0.18834290700636433,0.2360828671150647,0.1779665517548993,0.11915347199763934,0.27845420212603234
2026-08-07,,,,,,,,,,,,20.0,0.2,low,True,0.1641748368393997,0.2523367563489689,0.15157312098429432,0.11329258056339692,0.3186227052639402
